learner/env  CFR  CFR_EX+IN  CFR_IN  A-EFR_IN  BPS-EFR  TIPS-EFR  CSPS-EFR  CFPS-EFR  CFPS-EFR_EX+IN  TIPS-EFR_EX+IN  BEHAV-EFR  
t = 0
CFR  (-12.3294, 467)  (-12.3294, 242)  (-12.3294, 259)  (-12.3294, 266)  (-12.3294, 297)  (-12.3294, 287)  (-12.3294, 287)  (-12.3294, 302)  (-12.3294, 311)  (-12.3294, 314)  (-12.3294, 327)  
A-EFR_IN  (20.7976, 16)  (20.7976, 29)  (20.6508, 30)  (20.6429, 36)  (20.7976, 18)  (20.6508, 35)  (20.744, 37)  (20.6508, 34)  (20.7976, 31)  (20.7976, 29)  (20.6508, 34)  
BPS-EFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 14)  (20.6587, 31)  (20.7619, 33)  (20.6587, 29)  (20.7976, 27)  (20.7976, 26)  (20.6587, 30)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 38)  (20.7619, 40)  (20.6587, 37)  (20.7976, 33)  (20.7976, 33)  (20.6587, 38)  
CSPS-EFR  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 40)  (20.7976, 19)  (20.6587, 36)  (20.7619, 39)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 37)  
CFPS-EFR  (20.7976, 18)  (20.7976, 31)  (20.6587, 32)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 34)  (20.7976, 31)  (20.6587, 37)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 37)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 33)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 39)  (20.7619, 43)  (20.6587, 38)  (20.7976, 35)  (20.7976, 34)  (20.6587, 40)  
BEHAV-EFR  (20.7976, 19)  (20.7976, 32)  (20.6587, 33)  (20.6508, 42)  (20.7976, 20)  (20.6587, 38)  (20.7619, 41)  (20.6587, 38)  (20.7976, 35)  (20.7976, 33)  (20.6587, 39)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 20)  (20.7976, 10)  (20.6587, 19)  (20.7619, 20)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 18)  
t = 774
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 27)  (20.6508, 31)  (20.7976, 15)  (20.6587, 30)  (20.7619, 33)  (20.6587, 30)  (20.7976, 28)  (20.7976, 26)  (20.6587, 33)  
CFR_EX+IN  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 20)  (20.6587, 37)  (20.7619, 39)  (20.6587, 36)  (20.7976, 33)  (20.7976, 32)  (20.6587, 42)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 41)  (20.6587, 36)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
A-EFR_IN  (20.7976, 17)  (20.7976, 29)  (20.6508, 30)  (20.6429, 35)  (20.7976, 18)  (20.6508, 34)  (20.744, 37)  (20.6508, 34)  (20.7976, 30)  (20.7976, 29)  (20.6508, 38)  
BPS-EFR  (20.7976, 14)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 15)  (20.6587, 31)  (20.7619, 32)  (20.6587, 30)  (20.7976, 28)  (20.7976, 26)  (20.6587, 34)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 34)  (20.6508, 40)  (20.7976, 19)  (20.6587, 38)  (20.7619, 41)  (20.6587, 38)  (20.7976, 35)  (20.7976, 33)  (20.6587, 42)  
CSPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 40)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 40)  
CFPS-EFR  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 38)  (20.7976, 19)  (20.6587, 36)  (20.7619, 39)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 38)  (20.7619, 41)  (20.6587, 38)  (20.7976, 34)  (20.7976, 32)  (20.6587, 42)  
TIPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 33)  (20.6587, 35)  (20.6508, 41)  (20.7976, 20)  (20.6587, 39)  (20.7619, 41)  (20.6587, 39)  (20.7976, 36)  (20.7976, 34)  (20.6587, 43)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 34)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 39)  (20.7619, 42)  (20.6587, 38)  (20.7976, 35)  (20.7976, 34)  (20.6587, 42)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 18)  (20.7976, 10)  (20.6587, 18)  (20.7619, 20)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 21)  
t = 775
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 15)  (20.6587, 30)  (20.7619, 32)  (20.6587, 30)  (20.7976, 27)  (20.7976, 26)  (20.6587, 34)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 33)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 42)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 38)  (20.7976, 19)  (20.6587, 36)  (20.7619, 38)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
A-EFR_IN  (20.7976, 17)  (20.7976, 29)  (20.6508, 30)  (20.6429, 37)  (20.7976, 18)  (20.6508, 33)  (20.744, 36)  (20.6508, 33)  (20.7976, 31)  (20.7976, 29)  (20.6508, 39)  
BPS-EFR  (20.7976, 14)  (20.7976, 25)  (20.6587, 26)  (20.6508, 33)  (20.7976, 14)  (20.6587, 31)  (20.7619, 32)  (20.6587, 30)  (20.7976, 27)  (20.7976, 26)  (20.6587, 34)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 34)  (20.6508, 40)  (20.7976, 19)  (20.6587, 38)  (20.7619, 41)  (20.6587, 38)  (20.7976, 34)  (20.7976, 32)  (20.6587, 42)  
CSPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 32)  (20.6508, 39)  (20.7976, 20)  (20.6587, 36)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 20)  (20.6587, 38)  (20.7619, 39)  (20.6587, 38)  (20.7976, 35)  (20.7976, 32)  (20.6587, 43)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 34)  (20.6587, 35)  (20.6508, 41)  (20.7976, 20)  (20.6587, 39)  (20.7619, 42)  (20.6587, 40)  (20.7976, 35)  (20.7976, 33)  (20.6587, 44)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 33)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 38)  (20.7619, 41)  (20.6587, 38)  (20.7976, 34)  (20.7976, 33)  (20.6587, 43)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 20)  (20.7976, 10)  (20.6587, 18)  (20.7619, 19)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 21)  
t = 776
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 14)  (20.6587, 29)  (20.7619, 32)  (20.6587, 29)  (20.7976, 27)  (20.7976, 26)  (20.6587, 31)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 38)  (20.6587, 36)  (20.7976, 33)  (20.7976, 32)  (20.6587, 42)  
CFR_IN  (20.7976, 18)  (20.7976, 30)  (20.6587, 32)  (20.6508, 40)  (20.7976, 19)  (20.6587, 35)  (20.7619, 37)  (20.6587, 36)  (20.7976, 32)  (20.7976, 31)  (20.6587, 39)  
A-EFR_IN  (20.7976, 16)  (20.7976, 28)  (20.6508, 30)  (20.6429, 37)  (20.7976, 18)  (20.6508, 33)  (20.744, 34)  (20.6508, 34)  (20.7976, 31)  (20.7976, 30)  (20.6508, 37)  
BPS-EFR  (20.7976, 13)  (20.7976, 26)  (20.6587, 26)  (20.6508, 32)  (20.7976, 15)  (20.6587, 30)  (20.7619, 31)  (20.6587, 29)  (20.7976, 27)  (20.7976, 27)  (20.6587, 33)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 34)  (20.6508, 40)  (20.7976, 20)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 40)  
CSPS-EFR  (20.7976, 18)  (20.7976, 31)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 36)  (20.7619, 38)  (20.6587, 36)  (20.7976, 32)  (20.7976, 31)  (20.6587, 39)  
CFPS-EFR  (20.7976, 18)  (20.7976, 31)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 35)  (20.7619, 38)  (20.6587, 36)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 20)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 35)  (20.7976, 33)  (20.6587, 42)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 33)  (20.6587, 34)  (20.6508, 42)  (20.7976, 20)  (20.6587, 38)  (20.7619, 40)  (20.6587, 39)  (20.7976, 35)  (20.7976, 34)  (20.6587, 43)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 33)  (20.6587, 34)  (20.6508, 42)  (20.7976, 19)  (20.6587, 37)  (20.7619, 39)  (20.6587, 37)  (20.7976, 35)  (20.7976, 34)  (20.6587, 42)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 20)  (20.7976, 10)  (20.6587, 18)  (20.7619, 19)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 19)  
t = 777
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 25)  (20.6508, 32)  (20.7976, 15)  (20.6587, 30)  (20.7619, 33)  (20.6587, 31)  (20.7976, 27)  (20.7976, 26)  (20.6587, 34)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 37)  (20.7619, 41)  (20.6587, 38)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 38)  (20.7976, 19)  (20.6587, 36)  (20.7619, 40)  (20.6587, 37)  (20.7976, 33)  (20.7976, 31)  (20.6587, 41)  
A-EFR_IN  (20.7976, 16)  (20.7976, 30)  (20.6508, 29)  (20.6429, 37)  (20.7976, 18)  (20.6508, 33)  (20.744, 37)  (20.6508, 34)  (20.7976, 31)  (20.7976, 30)  (20.6508, 39)  
BPS-EFR  (20.7976, 14)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 14)  (20.6587, 29)  (20.7619, 32)  (20.6587, 30)  (20.7976, 27)  (20.7976, 26)  (20.6587, 34)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 32)  (20.6508, 41)  (20.7976, 20)  (20.6587, 37)  (20.7619, 42)  (20.6587, 39)  (20.7976, 33)  (20.7976, 33)  (20.6587, 42)  
CSPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 37)  (20.7619, 41)  (20.6587, 38)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 40)  (20.6587, 38)  (20.7976, 33)  (20.7976, 32)  (20.6587, 42)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 41)  (20.6587, 38)  (20.7976, 34)  (20.7976, 32)  (20.6587, 41)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 33)  (20.6587, 34)  (20.6508, 42)  (20.7976, 21)  (20.6587, 38)  (20.7619, 42)  (20.6587, 40)  (20.7976, 36)  (20.7976, 34)  (20.6587, 43)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 34)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 38)  (20.7619, 42)  (20.6587, 40)  (20.7976, 34)  (20.7976, 34)  (20.6587, 42)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 19)  (20.7976, 10)  (20.6587, 18)  (20.7619, 20)  (20.6587, 19)  (20.7976, 17)  (20.7976, 17)  (20.6587, 20)  
t = 778
CFR  (20.7976, 13)  (20.7976, 26)  (20.6587, 26)  (20.6508, 32)  (20.7976, 14)  (20.6587, 29)  (20.7619, 33)  (20.6587, 31)  (20.7976, 26)  (20.7976, 25)  (20.6587, 34)  
CFR_EX+IN  (20.7976, 17)  (20.7976, 32)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 38)  (20.7976, 32)  (20.7976, 32)  (20.6587, 43)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 38)  (20.7976, 19)  (20.6587, 36)  (20.7619, 39)  (20.6587, 38)  (20.7976, 32)  (20.7976, 31)  (20.6587, 40)  
A-EFR_IN  (20.7976, 16)  (20.7976, 28)  (20.6508, 30)  (20.6429, 36)  (20.7976, 18)  (20.6508, 34)  (20.744, 37)  (20.6508, 34)  (20.7976, 31)  (20.7976, 29)  (20.6508, 38)  
BPS-EFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 15)  (20.6587, 29)  (20.7619, 34)  (20.6587, 30)  (20.7976, 28)  (20.7976, 26)  (20.6587, 34)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 38)  (20.7619, 41)  (20.6587, 39)  (20.7976, 34)  (20.7976, 32)  (20.6587, 41)  
CSPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 32)  (20.6508, 38)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 39)  (20.7976, 34)  (20.7976, 32)  (20.6587, 40)  
CFPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 36)  (20.7619, 40)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 39)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 31)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 36)  (20.7619, 41)  (20.6587, 38)  (20.7976, 34)  (20.7976, 32)  (20.6587, 42)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 33)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 39)  (20.7619, 42)  (20.6587, 41)  (20.7976, 36)  (20.7976, 33)  (20.6587, 47)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 33)  (20.6587, 34)  (20.6508, 40)  (20.7976, 20)  (20.6587, 38)  (20.7619, 41)  (20.6587, 40)  (20.7976, 35)  (20.7976, 33)  (20.6587, 44)  
BR  (20.7976, 9)  (20.7976, 16)  (20.6587, 16)  (20.6508, 19)  (20.7976, 10)  (20.6587, 18)  (20.7619, 20)  (20.6587, 19)  (20.7976, 17)  (20.7976, 16)  (20.6587, 21)  
t = 779
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 33)  (20.7976, 14)  (20.6587, 29)  (20.7619, 30)  (20.6587, 28)  (20.7976, 27)  (20.7976, 25)  (20.6587, 32)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 37)  (20.7619, 37)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 40)  
CFR_IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 36)  (20.7619, 38)  (20.6587, 35)  (20.7976, 33)  (20.7976, 32)  (20.6587, 40)  
A-EFR_IN  (20.7976, 17)  (20.7976, 29)  (20.6508, 30)  (20.6429, 38)  (20.7976, 18)  (20.6508, 33)  (20.744, 36)  (20.6508, 32)  (20.7976, 31)  (20.7976, 30)  (20.6508, 36)  
BPS-EFR  (20.7976, 13)  (20.7976, 26)  (20.6587, 26)  (20.6508, 34)  (20.7976, 14)  (20.6587, 29)  (20.7619, 31)  (20.6587, 28)  (20.7976, 28)  (20.7976, 26)  (20.6587, 32)  
TIPS-EFR  (20.7976, 18)  (20.7976, 33)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 38)  (20.7619, 39)  (20.6587, 37)  (20.7976, 34)  (20.7976, 33)  (20.6587, 40)  
CSPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 36)  (20.7619, 38)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 38)  
CFPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 35)  (20.7619, 39)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 39)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 33)  (20.6587, 33)  (20.6508, 41)  (20.7976, 20)  (20.6587, 36)  (20.7619, 38)  (20.6587, 37)  (20.7976, 33)  (20.7976, 33)  (20.6587, 40)  
TIPS-EFR_EX+IN  (20.7976, 19)  (20.7976, 34)  (20.6587, 34)  (20.6508, 42)  (20.7976, 20)  (20.6587, 39)  (20.7619, 41)  (20.6587, 38)  (20.7976, 35)  (20.7976, 34)  (20.6587, 42)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 33)  (20.6587, 34)  (20.6508, 42)  (20.7976, 20)  (20.6587, 38)  (20.7619, 40)  (20.6587, 38)  (20.7976, 35)  (20.7976, 34)  (20.6587, 42)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 20)  (20.7976, 10)  (20.6587, 17)  (20.7619, 19)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 20)  
t = 780
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 25)  (20.6508, 31)  (20.7976, 14)  (20.6587, 30)  (20.7619, 32)  (20.6587, 28)  (20.7976, 26)  (20.7976, 26)  (20.6587, 30)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 31)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 38)  (20.7619, 39)  (20.6587, 36)  (20.7976, 33)  (20.7976, 31)  (20.6587, 38)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 31)  (20.6508, 39)  (20.7976, 19)  (20.6587, 38)  (20.7619, 40)  (20.6587, 36)  (20.7976, 33)  (20.7976, 31)  (20.6587, 38)  
A-EFR_IN  (20.7976, 17)  (20.7976, 29)  (20.6508, 29)  (20.6429, 36)  (20.7976, 18)  (20.6508, 34)  (20.744, 37)  (20.6508, 33)  (20.7976, 30)  (20.7976, 29)  (20.6508, 35)  
BPS-EFR  (20.7976, 14)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 15)  (20.6587, 30)  (20.7619, 32)  (20.6587, 28)  (20.7976, 26)  (20.7976, 26)  (20.6587, 31)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 39)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 33)  (20.6587, 40)  
CSPS-EFR  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 39)  (20.6587, 35)  (20.7976, 34)  (20.7976, 32)  (20.6587, 39)  
CFPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 32)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 31)  (20.6587, 38)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 31)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 37)  (20.7976, 34)  (20.7976, 32)  (20.6587, 38)  
TIPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 33)  (20.6587, 34)  (20.6508, 41)  (20.7976, 20)  (20.6587, 40)  (20.7619, 42)  (20.6587, 38)  (20.7976, 35)  (20.7976, 34)  (20.6587, 40)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 34)  (20.6508, 40)  (20.7976, 20)  (20.6587, 39)  (20.7619, 42)  (20.6587, 37)  (20.7976, 35)  (20.7976, 33)  (20.6587, 40)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 19)  (20.7976, 10)  (20.6587, 18)  (20.7619, 20)  (20.6587, 18)  (20.7976, 17)  (20.7976, 16)  (20.6587, 19)  
t = 781
CFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 33)  (20.7976, 14)  (20.6587, 30)  (20.7619, 33)  (20.6587, 28)  (20.7976, 26)  (20.7976, 25)  (20.6587, 31)  
CFR_EX+IN  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 35)  (20.7976, 34)  (20.7976, 32)  (20.6587, 38)  
CFR_IN  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 37)  (20.7619, 42)  (20.6587, 35)  (20.7976, 33)  (20.7976, 32)  (20.6587, 40)  
A-EFR_IN  (20.7976, 16)  (20.7976, 29)  (20.6508, 30)  (20.6429, 37)  (20.7976, 18)  (20.6508, 33)  (20.744, 38)  (20.6508, 33)  (20.7976, 30)  (20.7976, 30)  (20.6508, 39)  
BPS-EFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 26)  (20.6508, 32)  (20.7976, 14)  (20.6587, 29)  (20.7619, 34)  (20.6587, 29)  (20.7976, 27)  (20.7976, 27)  (20.6587, 33)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 42)  (20.7976, 19)  (20.6587, 38)  (20.7619, 42)  (20.6587, 37)  (20.7976, 34)  (20.7976, 33)  (20.6587, 41)  
CSPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 38)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 39)  
CFPS-EFR  (20.7976, 17)  (20.7976, 32)  (20.6587, 33)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 40)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 34)  (20.6508, 40)  (20.7976, 19)  (20.6587, 37)  (20.7619, 42)  (20.6587, 37)  (20.7976, 34)  (20.7976, 33)  (20.6587, 40)  
TIPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 34)  (20.6587, 34)  (20.6508, 43)  (20.7976, 20)  (20.6587, 39)  (20.7619, 43)  (20.6587, 38)  (20.7976, 36)  (20.7976, 34)  (20.6587, 41)  
BEHAV-EFR  (20.7976, 18)  (20.7976, 34)  (20.6587, 34)  (20.6508, 42)  (20.7976, 20)  (20.6587, 38)  (20.7619, 42)  (20.6587, 37)  (20.7976, 36)  (20.7976, 34)  (20.6587, 43)  
BR  (20.7976, 9)  (20.7976, 15)  (20.6587, 16)  (20.6508, 19)  (20.7976, 10)  (20.6587, 18)  (20.7619, 20)  (20.6587, 19)  (20.7976, 17)  (20.7976, 16)  (20.6587, 20)  
t = 782
CFR  (20.7976, 14)  (20.7976, 24)  (20.6587, 25)  (20.6508, 32)  (20.7976, 14)  (20.6587, 31)  (20.7619, 33)  (20.6587, 30)  (20.7976, 27)  (20.7976, 26)  (20.6587, 34)  
CFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 32)  (20.6508, 41)  (20.7976, 19)  (20.6587, 39)  (20.7619, 41)  (20.6587, 37)  (20.7976, 34)  (20.7976, 33)  (20.6587, 40)  
CFR_IN  (20.7976, 17)  (20.7976, 31)  (20.6587, 32)  (20.6508, 39)  (20.7976, 19)  (20.6587, 38)  (20.7619, 40)  (20.6587, 37)  (20.7976, 34)  (20.7976, 31)  (20.6587, 39)  
A-EFR_IN  (20.7976, 17)  (20.7976, 29)  (20.6508, 30)  (20.6429, 36)  (20.7976, 18)  (20.6508, 36)  (20.744, 36)  (20.6508, 34)  (20.7976, 31)  (20.7976, 29)  (20.6508, 36)  
BPS-EFR  (20.7976, 13)  (20.7976, 25)  (20.6587, 27)  (20.6508, 32)  (20.7976, 15)  (20.6587, 32)  (20.7619, 33)  (20.6587, 29)  (20.7976, 27)  (20.7976, 26)  (20.6587, 33)  
TIPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 40)  (20.7619, 42)  (20.6587, 38)  (20.7976, 34)  (20.7976, 33)  (20.6587, 41)  
CSPS-EFR  (20.7976, 17)  (20.7976, 31)  (20.6587, 33)  (20.6508, 39)  (20.7976, 19)  (20.6587, 40)  (20.7619, 40)  (20.6587, 37)  (20.7976, 33)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 39)  (20.7619, 40)  (20.6587, 36)  (20.7976, 34)  (20.7976, 32)  (20.6587, 41)  
CFPS-EFR_EX+IN  (20.7976, 18)  (20.7976, 32)  (20.6587, 33)  (20.6508, 41)  (20.7976, 19)  (20.6587, 40)  (20.7619, 40)  (20.6587, 37)  (20.7976, 35)  (20.7976, 32)  (20.6587, 42)  
